2.983858200358773666e-02;9.118615194640336888e-03;4.294941185091948749e-02;-5.270448212619524009e-01;-1.289334502723313847e+00;-1.515063095003867100e-01;-1.456055379717113296e-01;2.774155383282748688e-01;9.953705138326467416e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.987053336409610238e-01;1.095256402112030791e+00;-6.057155017425643745e-02;-1.522015434089836194e+00;-1.649224629515765317e+00;-1.269728409555691551e-01;-4.724490148842217518e-01;4.861024365899039301e-01;-1.247760258621155721e-01;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.087589209052582800e-01;6.719313593335889123e-02;1.381975824944469411e-01;-1.310472157063768517e+00;6.562643420080557233e-01;2.131930975295205644e-01;-8.178305845627449333e-01;3.602765189214474084e-01;2.382233405537418636e-01;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.099505458598835916e-01;6.219480634140702596e-02;1.553177354866077386e-01;-6.525366351318289126e-01;-6.736849384877363622e-01;1.177546920466854052e+00;-1.434662172826116633e+00;-1.154068248879882297e-01;1.044446154285311040e-01;1.000000000000000000e+00;7.589082654268932693e+00;1.000000000000000000e+00
1.182538271736081475e-01;1.220182656580299507e-01;1.922114850185887847e-01;4.663197843318288294e-02;3.493529656284202756e-01;2.108874797715994731e+00;-1.123046295799305261e+00;-6.105264755710737568e-01;-5.476762726506662071e-01;1.000000000000000000e+00;8.653610307447459959e+00;1.000000000000000000e+00
-4.853365100103062879e+00;4.805043250109267028e+00;-4.470776111362927630e+00;5.252935683025431457e-01;1.650072559382223414e+00;2.693431928229766292e+00;-1.066770092218552568e+00;-1.333769673206835371e+00;-1.216968903668155688e+00;1.000000000000000000e+00;9.689531957429322162e+00;1.000000000000000000e+00
2.984098149444239789e-01;9.241606858638952426e-02;-2.730458958202848160e-02;-2.687296392186790506e+00;-5.805153923849659670e-01;2.806191416384631765e+00;-4.973871075213227577e-01;-1.989496483369447732e+00;-8.763324867785953209e-01;1.000000000000000000e+00;1.076993351979645475e+01;1.000000000000000000e+00
-1.075161918044359281e-02;3.872567354520164290e-02;-1.735776629150090691e-02;-4.125074222466407647e+00;-1.199818613871745709e+00;3.156265120860488160e+00;1.090264492470028657e+00;-1.887199013600013631e+00;5.261470454299990163e-01;1.000000000000000000e+00;1.105639367465993850e+01;1.000000000000000000e+00
-4.126333441888878351e-02;3.859647570926710153e-02;-2.713507091019432688e-02;-1.633165354262741564e+00;1.301143524388442607e+00;1.981017687569343488e+00;2.150243857967469641e+00;-5.508529629328172694e-01;2.669400786015987848e+00;1.000000000000000000e+00;1.217671172321293049e+01;1.000000000000000000e+00
-5.705003117818619601e-02;6.897797318637076402e-02;-3.031753880224471315e-02;1.911086548326134338e+00;3.330960864684946038e-02;1.368152831381721057e+00;1.106595657579194869e+00;-1.100872361461013638e+00;5.281435735361319495e-01;1.000000000000000000e+00;9.755743266143587888e+00;1.000000000000000000e+00
-1.905098197548406924e+00;1.975591478485108299e+00;-6.387091243643635563e-01;3.298898147349250687e-01;-1.400605130250571258e-03;1.530451149490420271e+00;2.162161094021092467e+00;-1.484146967212720991e+00;1.913052223979535560e+00;1.000000000000000000e+00;9.031086563486404373e+00;1.000000000000000000e+00
-6.240413462131839950e-02;1.808533765025827078e-02;-4.158758841960790570e-02;1.730019656566381236e+00;1.721504689000380173e-01;6.458310461766703092e-01;2.693585424465144484e+00;-1.231472214831314416e+00;1.494544572536536498e+00;1.000000000000000000e+00;8.125441679979273246e+00;1.000000000000000000e+00
-4.960202646967062229e-02;2.189517803219821757e-02;-2.968849844147148156e-02;5.988008348394833202e-01;-2.388915282317438105e-01;-1.043912313099152646e-02;2.348865872246648667e+00;-1.243406911662009007e+00;9.658195627412872186e-01;1.000000000000000000e+00;8.439963368697437573e+00;1.000000000000000000e+00
