nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
10,3.063769,-0.5172233,-0.28488415,-0.07099881,0.021851769,-0.034254644,2.398691,4.7875056,7.940819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3.065246,-0.51446795,-0.282089,-0.15943466,0.123036444,-0.05767608,2.2239141,4.7527895,8.289175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.067492,-0.50972164,-0.27542245,-0.09871459,0.08149113,-0.022522353,2.1880012,4.7156796,8.548946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.067771,-0.5075622,-0.2731365,-0.043320842,0.067642696,0.005174522,2.2610242,4.6989202,8.368184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3.0675125,-0.50628597,-0.26947758,-0.030537669,0.08468693,-0.007608651,2.1880012,4.6546273,8.331074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3.0674536,-0.50575024,-0.26886502,0.006746586,-0.02929637,-0.0054781223,2.1963809,4.673781,8.359804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3.0672386,-0.50664425,-0.2682329,0.0078118504,0.03994582,-0.0065433867,2.2011693,4.694132,7.9827175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3.0680618,-0.504261,-0.26307288,-0.077409305,0.13155855,-0.010804445,2.1353285,4.6953287,8.207772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3.0681477,-0.5029352,-0.2608228,-0.036929257,0.061251108,0.0019787287,2.1832128,4.6426563,8.26643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3.0680003,-0.502839,-0.26080865,-0.0326682,0.051663727,-0.004412858,2.1688476,4.5863924,8.149115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3.0680072,-0.5014343,-0.2583845,-0.0475819,0.07616481,0.02115349,2.1185691,4.6354737,8.368184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3.0669832,-0.50023556,-0.25660196,-0.008167116,0.031423703,0.029675603,2.1903954,4.6211085,8.305935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3.0660148,-0.49937063,-0.2555733,-0.036929257,0.080425866,0.010500844,2.1915925,4.6546273,8.231714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3.0663276,-0.4976599,-0.25157282,-0.050777692,0.109188005,-1.5180018E-4,2.1030068,4.6067433,8.341847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3.0660863,-0.49686217,-0.24979068,0.008877114,0.030358437,0.015827166,2.1269488,4.628291,8.350227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3.0659692,-0.49788505,-0.2504089,0.021660289,0.0037268277,0.011566108,2.2191257,4.578013,8.090456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3.0664523,-0.49657524,-0.24926606,-0.03373346,0.029293174,-0.004412858,2.1353285,4.595969,8.377761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3.065921,-0.4970664,-0.24893741,0.01952976,0.020771058,0.012631373,2.1125836,4.57921,8.212561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3.0663743,-0.49719092,-0.249157,-0.008160724,0.0047971522,0.0030391994,2.1760302,4.66181,8.182633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3.0667644,-0.49698085,-0.24887317,-0.018813368,5.360943E-4,-0.015070296,2.0670938,4.6510363,8.135946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3.0677533,-0.49640608,-0.24863012,-0.048640773,0.0037318876,-0.005482916,2.1125836,4.6570215,8.17545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3.0687375,-0.49453574,-0.24782285,-0.066750266,0.027167706,-0.019331353,2.149694,4.6570215,8.369381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3.07029,-0.493019,-0.24676046,-0.030531278,-0.014377608,-0.031049263,2.1305401,4.6330795,8.473529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3.0717554,-0.49246886,-0.24669033,-0.008160724,-0.014377608,-0.037440848,2.1305401,4.544494,8.529793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3.073061,-0.49182135,-0.2452545,-0.011356518,0.03782035,-0.029983997,2.1365256,4.4451346,8.523807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3.0740886,-0.49186605,-0.24347112,-0.0038996667,0.03568982,-0.027853468,2.0790648,4.4092216,8.249671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3.075981,-0.49044752,-0.24207811,-0.04544498,0.02823297,-0.026788205,2.1353285,4.4774566,8.268825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3.077741,-0.48970214,-0.24174853,-0.028400749,-0.015442872,-0.03957138,2.0347722,4.4906244,8.319102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3.0783806,-0.49005377,-0.24211606,-0.019878633,0.019710854,-0.027853468,2.1329343,4.6091375,8.013842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3.0804312,-0.48952833,-0.24024126,-0.13173139,0.1230415,-0.055550344,2.1724389,4.685752,8.236503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3.0844116,-0.4853129,-0.23548836,-0.09125135,-0.016508136,-0.06513772,2.2993314,4.7132854,8.733299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3.0883045,-0.4857515,-0.23836337,0.039776176,-0.12623037,-0.0928346,2.4262242,4.6474447,8.392126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3.0924942,-0.4870669,-0.24068856,-0.014552311,-0.081489265,-0.12692305,2.2442648,4.61632,8.418462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3.0965834,-0.48760557,-0.24022494,-7.0387346E-4,-0.059118714,-0.115205154,1.9593548,4.484639,8.3729725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3.098763,-0.4889259,-0.24082226,0.025927737,-0.07509768,-0.08111669,1.8216882,4.482245,8.207772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3.100113,-0.48997182,-0.24266058,0.002479403,-0.103870206,-0.06086708,1.7773955,4.448726,8.107216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3.1013887,-0.48962623,-0.2423233,-0.02947853,-0.055933308,-0.06725866,1.6660651,4.568436,8.335862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3.0995092,-0.48965445,-0.2411427,-0.026282737,0.0037215012,-0.04701864,1.534384,4.5013986,8.2772045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3.1003726,-0.4885836,-0.23982908,-0.05824067,-0.058063835,-0.02997441,1.8336592,4.4810476,8.529793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3.101181,-0.4863127,-0.24042764,-0.049718555,-0.010126936,-0.044888113,1.8671781,4.494216,8.784775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3.102892,-0.48515815,-0.23899834,-0.017760621,0.03994049,-0.0033427998,2.009633,4.384083,8.450784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3.1036909,-0.48362347,-0.2380568,-0.06889331,0.029287847,-0.0033427998,2.1101894,4.4810476,8.361001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3.104192,-0.48237178,-0.2359506,-0.043326966,0.054854196,0.0062445803,1.9126679,4.612729,8.205379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3.1035485,-0.4820511,-0.23571604,-0.020956414,-0.0058658784,0.028615134,1.9425954,4.67019,7.993491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3.104364,-0.480223,-0.23802704,-0.07848069,-0.055933308,0.016897224,2.1544824,4.6474447,8.080879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3.1059232,-0.4770021,-0.23861232,-0.10404704,-0.029301696,-0.0054733288,2.0898387,4.5289316,8.3729725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3.1063297,-0.47463074,-0.24084757,-0.06569752,-0.08469544,-1.4700649E-4,1.9928737,4.472668,8.728511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3.1067877,-0.47436193,-0.24094303,-7.163903E-4,-0.06978174,0.008375109,2.1592708,4.412813,8.613589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3.1072292,-0.4738289,-0.24281146,-0.05611014,0.027157318,-0.018256502,2.2239141,4.351761,8.689007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3.1089437,-0.47147518,-0.24087444,-0.008173241,0.042071022,-0.02997441,2.092233,4.238036,8.698584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3.110033,-0.47188592,-0.23878588,-0.009238506,0.06444158,-0.0118649155,2.0287867,4.208109,8.244883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3.1105921,-0.4702832,-0.23556371,-0.07317062,0.07401537,-0.01717872,1.8791491,4.235642,8.344242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3.110675,-0.46785253,-0.23286277,-0.050800063,0.050579555,0.014779212,1.8336592,4.2392335,8.41966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3.109501,-0.4668403,-0.23303117,-0.025233718,0.010099506,0.037149765,1.9509751,4.2943,8.244883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3.1097445,-0.46360666,-0.23242743,-0.10832434,0.04205744,0.029692914,2.117372,4.352958,8.339454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3.1104214,-0.45989677,-0.23211156,-0.10406329,0.005838448,0.0115834195,2.1089923,4.3350015,8.746468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3.1111045,-0.45976126,-0.23251826,-0.052930593,0.012230035,0.008387626,2.2298996,4.3469725,8.644714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3.1119037,-0.45780304,-0.23186335,-0.09341064,0.081472225,-0.032092422,2.1592708,4.303877,8.6674595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3.1137786,-0.45501056,-0.22756933,-0.06145271,0.09745119,-0.034222953,2.0132244,4.3050737,8.637531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3.1149824,-0.45374095,-0.22360031,-0.07317062,0.0910596,-0.025700836,1.9653404,4.3110595,8.560917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,3.1160634,-0.4509974,-0.2202357,-0.07423588,0.092124864,-0.020374514,1.9126679,4.28592,8.67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3.1162362,-0.4502163,-0.21634963,-0.006058958,0.08040696,-0.023570307,1.8097172,4.259584,8.575282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3.1168349,-0.44893306,-0.21484226,-0.0497348,0.029274266,-0.020374514,1.8552071,4.209306,8.67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3.1173503,-0.44748607,-0.21256419,-0.03801689,0.052710082,-0.023570307,1.8803462,4.138677,8.747664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3.1175466,-0.44786268,-0.2118202,0.016311595,0.007968977,-0.022505043,1.795352,4.106355,8.71654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3.1172361,-0.44886655,-0.21227223,0.03442109,-0.015466841,-0.0065260762,1.8037317,4.1111436,8.533383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3.11672,-0.44879016,-0.21204813,0.005658951,0.01116477,-0.0065260762,1.7414825,4.1590276,8.544158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3.116291,-0.44889283,-0.21124028,3.326288E-4,0.03779638,0.014779212,1.7307086,4.161422,8.504653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3.115597,-0.44838488,-0.21056119,-0.015655126,0.004765993,0.020112192,1.8839375,4.2164884,8.631546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3.1153138,-0.4485302,-0.21140677,0.014172278,-0.005886651,0.009459548,1.9437925,4.197335,8.565705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3.1152186,-0.44863933,-0.21130557,-0.007133011,0.036723927,9.374327E-4,1.9294273,4.2416277,8.594436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3.1156352,-0.44777462,-0.20952657,-0.029503563,0.0495071,-0.0118457405,1.8444332,4.2655697,8.655488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3.1157565,-0.4477058,-0.20791338,-0.0039372174,0.0495071,-0.006519418,1.8085201,4.2188826,8.565705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3.116048,-0.44710147,-0.20508265,-0.026307771,0.093182944,-0.0054541538,1.8827404,4.2284594,8.593239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3.1159778,-0.44694006,-0.20026861,-0.012459333,0.13472825,-0.012911005,1.7091607,4.2524014,8.526201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3.1159382,-0.44693214,-0.200312,-0.041221473,0.14431563,-0.012911005,1.7726071,4.2212768,8.636334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3.116559,-0.44577432,-0.19546454,-0.024177242,0.1933178,-0.051260523,1.7091607,4.2176857,8.64232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3.1183841,-0.4449305,-0.1878671,-0.058265705,0.24018943,-0.046999466,1.6433202,4.0524855,8.520216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3.1195133,-0.44207188,-0.1784042,-0.07104888,0.24551575,-0.02143312,1.5020623,4.070442,8.772804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3.1197286,-0.44102043,-0.16996275,-0.0039372174,0.17946936,-0.012911005,1.3907319,4.041712,8.6040125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3.1197143,-0.44063777,-0.1651041,-0.05293938,0.26469052,-0.0043888893,1.4302362,4.0632596,8.181437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3.1196434,-0.4361433,-0.14110792,-0.17118374,0.9038492,-0.009715212,1.2805986,4.1207204,8.855404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3.116421,-0.4306082,-0.106534064,-0.12963842,1.0082451,0.06911436,0.7826047,4.0967784,9.190592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3.1106958,-0.43041465,-0.09214169,0.006715427,0.47348234,0.10639861,0.75866264,4.071639,8.909273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3.1065729,-0.43609378,-0.070611045,0.16757035,0.669491,0.048874334,0.61141926,4.2452188,8.8506155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3.1049557,-0.43600413,-0.0703727,-0.023125825,0.8590966,0.09469136,0.50607437,3.973477,8.612392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3.1003106,-0.4330845,-0.04427816,-0.04123532,0.4702751,0.051015515,0.41389763,4.1793785,9.605987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3.096514,-0.43537232,-0.03350152,0.33054197,0.034581944,0.06699448,0.0032920274,4.226065,9.0816555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3.0921779,-0.4487616,-0.040901575,0.3294767,-0.22321205,0.10640927,0.47973818,4.175787,8.095244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3.0894396,-0.45566356,-0.047137804,0.068486914,-0.0058981027,0.016927052,0.47375265,4.306271,8.2772045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3.089661,-0.45576823,-0.045139015,0.02161528,0.009015599,0.008404937,0.2534861,4.283526,8.660276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3.0893612,-0.45889178,-0.051100206,0.08872694,-0.17953621,0.02864496,0.49290627,4.3685203,8.571691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3.0904672,-0.4600169,-0.05691013,0.013093165,-0.15716565,-0.0065087657,0.50368017,4.2631755,8.505851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3.092097,-0.45845154,-0.059614584,-0.042300586,-0.083662406,-0.00757403,0.5527613,4.2643723,8.800337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3.0931296,-0.4583945,-0.05956348,0.008832107,-0.0058981027,-0.0129003525,0.5000889,4.2966943,8.754848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3.0946043,-0.45896018,-0.059511114,-0.0039510657,-0.015485482,-0.013965617,0.49290627,4.384083,8.59683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3.096179,-0.45896998,-0.059520815,-0.015668975,-0.047443416,-0.05551093,0.38037878,4.3326073,8.593239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3.0985315,-0.45833683,-0.059983414,-0.032713205,-0.07833608,-0.06722884,0.27024552,4.2296567,8.626758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3.0998828,-0.45693493,-0.06035362,-0.04336585,-0.0719445,-0.03953196,0.13018471,4.2057147,8.787169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3.0996337,-0.4550939,-0.061285127,-0.022060562,-0.044247624,0.0073396717,0.23193829,4.172196,9.007436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3.0985215,-0.45457932,-0.06256666,0.007766843,-0.044247624,0.035036545,0.32650927,4.115932,8.936807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3.0959032,-0.45512438,-0.063647084,0.03118029,0.0058008973,0.080860496,0.45579615,4.1829696,8.782381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3.0935295,-0.4560104,-0.064772725,0.032245554,0.01112722,0.08618682,0.58388597,4.255993,8.666262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3.092901,-0.45692962,-0.065938175,0.024788704,-0.004851747,0.0478373,0.643741,4.3122563,8.540566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3.0940182,-0.45705813,-0.0660824,0.014136059,-0.037874945,0.02440148,0.63655835,4.351761,8.686613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3.0945485,-0.4575367,-0.068251185,0.01946238,-0.011243333,0.015879365,0.6940192,4.3002853,8.728511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3.0952919,-0.45805863,-0.06853077,0.0024181502,0.0058008973,0.009487778,0.6964134,4.2512045,8.739285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3.0962605,-0.45786303,-0.06917826,0.03118029,-0.0144391265,0.00522672,0.679654,4.2188826,8.779986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3.0962543,-0.45971552,-0.06932598,0.042898197,0.024975657,0.025466744,0.62339026,4.2535987,8.435222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3.0961492,-0.45986477,-0.07053435,-0.017821874,-0.049592853,0.016944628,0.7023989,4.3326073,8.577677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3.0971572,-0.45982602,-0.07381609,0.0013528859,-0.09539922,-0.006491189,0.703596,4.3697176,8.702175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3.0984256,-0.45996985,-0.074798435,-0.01462608,-0.028287563,-0.016078569,0.6485294,4.342184,8.564508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3.1002254,-0.45849,-0.074594684,-0.04125769,-0.0059170113,-0.025665948,0.70599025,4.3709145,9.0098295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3.1004803,-0.4582171,-0.07439437,0.04076767,-0.04426653,-0.041644916,0.5814917,4.295497,8.991874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3.1022801,-0.45976704,-0.075245745,0.0578119,-0.025091771,-0.012882776,0.62458736,4.2931027,8.82787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3.1030746,-0.46134824,-0.075431146,0.056746636,0.008996691,-0.018209098,0.6736685,4.258387,8.751256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3.1039307,-0.46334508,-0.07495709,0.06739928,-0.021895979,-0.018209098,0.5790975,4.321833,8.581267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3.1044908,-0.4660952,-0.07522618,0.038637143,-0.0144391265,-0.016078569,0.5515642,4.3254247,8.297555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3.1056068,-0.46594837,-0.0753549,-0.013557088,-0.03574122,-0.027799407,0.61501056,4.297891,8.593239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3.1067183,-0.46664745,-0.07584717,0.029053489,-0.04106754,-0.0309952,0.52043957,4.330213,8.618378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3.1072097,-0.4673968,-0.075708084,0.014139787,0.008999887,-0.0022330605,0.62219316,4.3086653,8.538172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3.1082015,-0.46634984,-0.07482591,-0.02847079,0.0079346225,-0.022473084,0.573112,4.360141,8.805125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3.1083775,-0.46670055,-0.0746997,0.015205052,-0.002718022,-0.003298325,0.5814917,4.363732,8.820688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3.1088493,-0.46675706,-0.07474567,0.0407714,0.017522002,-0.0043635895,0.6664859,4.396054,8.638729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3.108813,-0.46827006,-0.0736962,0.016270317,0.010065151,-0.005428854,0.51445407,4.434361,8.535778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3.1090727,-0.46897563,-0.07344909,-0.0029044435,-0.0059138155,-0.008624647,0.54917,4.4331636,8.582465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3.1092453,-0.46890804,-0.07299901,0.010943994,-0.002718022,0.0030932615,0.51924247,4.354155,8.680627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
