nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
21,-1.4851681,0.004396719,0.02498036,9.986854E-5,-1.6777914E-5,-4.993427E-4,-0.3163339,0.01690905,9.787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-1.4848948,0.004332915,0.025109462,9.986854E-5,-0.0010820423,-4.993427E-4,-0.2971803,-0.030974984,9.758467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-1.4847263,0.0043218047,0.025217261,9.986854E-5,-1.6777914E-5,-4.993427E-4,-0.2983774,-0.03696049,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-1.4843564,0.00419834,0.025296284,0.0022303974,0.0010484866,5.659217E-4,-0.28520927,0.01810615,9.775227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.4841894,0.0041283206,0.025379376,9.986854E-5,-1.6777914E-5,0.0016311861,-0.28999767,-0.014215573,9.812336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-1.4838792,0.0040430026,0.025532892,-9.653959E-4,-0.009604158,5.659217E-4,-0.32351652,0.0013467384,9.783606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-1.483606,0.003939882,0.025515683,-9.653959E-4,-1.6777914E-5,5.659217E-4,-0.24211365,0.010923545,9.811139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-1.4834176,0.0038852477,0.02552479,0.0043609263,-0.010669422,-0.0015646071,-0.25408465,-0.011821371,9.781212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-1.4831094,0.0037705773,0.025601551,0.001165133,-0.0021473067,-0.0026298715,-0.28760347,0.01810615,9.7919855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-1.4934368,0.0108835995,0.02328778,0.016078835,-0.058606323,-0.005825665,0.64254385,-3.6605847,9.304766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-1.4978675,0.013791499,0.02125934,0.020339893,-0.022387331,-0.07613312,0.73112935,-1.4758757,9.3382845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-1.4972128,0.0135249775,0.02213771,0.0043609263,0.07668226,-0.6151569,-0.64912796,-0.004638766,9.945214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-1.496492,0.013049986,0.021458676,0.09277787,-0.2269181,-0.44577986,0.13018471,0.11267712,11.019014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-1.4405915,0.014994554,-0.10899742,-0.11814448,-0.9321231,-0.6268748,0.066738375,0.0935235,8.641572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-1.4418609,0.01524379,-0.10642574,0.24937174,0.5304849,-0.6204832,-0.1774702,-0.24884734,9.05936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.4424633,0.015140408,-0.1039812,-0.07233811,-0.43144888,-0.36588505,-0.163105,-0.10399814,10.321104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-1.4478996,0.017948002,-0.10246191,-0.079794966,-0.32705295,-0.4873252,0.16250645,-2.0947769,10.091261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-1.3508555,0.05760826,-0.113678485,-0.32587105,-0.06073685,-0.80157816,0.8053496,-4.876839,10.346243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-1.3645629,0.06345682,-0.111156784,-0.5975135,0.25245088,-0.25722808,-0.13916297,-4.0951324,11.216536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.3744478,0.066784136,-0.10647633,-1.4944661,-0.3792509,-0.85590667,-1.2440871,-2.3748984,10.074501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-1.3830488,0.0712109,-0.102592915,-0.6710167,0.22688454,-0.24551016,-1.1782465,-3.6246717,10.643125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-1.4007237,0.07922524,-0.09782317,-0.12772441,0.11290498,-0.24977309,-1.1997943,-4.520103,8.77445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-1.3026565,0.09647364,-0.08762538,-0.56341755,-0.20241329,-1.2308816,-2.311901,-1.265186,9.550171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-1.299847,0.096995175,-0.08319241,-0.19909713,1.1185147,-0.18159616,-1.0968436,-1.5536872,9.826701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-1.2952212,0.09630132,-0.07980659,1.030218,-0.25354597,0.45543197,-0.8562264,-0.6211457,9.920075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-1.2945316,0.097040415,-0.076042175,0.38573304,0.17042926,-0.7259463,-0.77482355,-0.95992523,7.1188593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-1.0933521,0.28723806,-0.015932875,-1.4870018,0.6114487,-1.16377,2.4920647,0.10190321,8.393772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-1.0888785,0.2804034,-0.0148160355,-0.42280266,-2.1007144,-0.2732089,-0.4528034,0.6190508,11.339837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-1.0887573,0.27687785,-0.013222263,-0.39191,-1.5584949,-0.75577366,-0.54498017,-0.8785224,8.388984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-1.0876306,0.27220756,-0.014643404,-1.0672877,0.52942336,-1.0380688,0.8915409,-0.4595371,10.553342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-1.0818076,0.2652291,-0.015218761,0.88534206,-0.44209778,0.3286655,0.48332947,0.8560767,11.126753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-1.1600684,0.052911565,-0.19713181,1.3157089,-1.4306632,0.24557488,-1.1662755,-1.8649335,8.266879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-1.1547055,0.05005391,-0.19646737,-0.13731179,1.1238409,-0.22740252,1.4685434,2.4338558,9.718963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-1.147527,0.04343839,-0.19716159,0.46456262,1.0407503,-0.37867007,2.4429836,3.0743046,10.378565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-1.144381,0.044152275,-0.19361886,1.3679068,-0.23650175,-0.3424511,0.18405426,-0.72888476,9.189844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-1.0728045,-0.005928986,-0.093378134,0.29305506,0.75206363,-0.55550396,0.5587468,0.24675241,8.459613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-1.0673007,-0.013589737,-0.09679828,0.26855397,0.87137324,-0.7302073,2.616563,4.1038113,9.22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-1.062927,-0.01663199,-0.09769441,0.72768295,-0.08416894,-0.8857359,1.2710218,1.5061026,8.915708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-1.0640594,-0.015200017,-0.09826897,0.12580986,-0.77339447,-1.2212945,1.0256162,-0.4475661,8.069358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-1.0611429,-0.014549496,-0.09579384,-0.58152574,-0.62212694,-1.2095766,-0.27443537,-0.18659809,10.765228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-0.94553924,-0.10541323,0.30148673,0.90558344,0.20451826,-0.45430413,0.6784569,0.6645406,0.7933786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-0.9530087,-0.10023363,0.29204088,0.07041611,0.30358785,-0.36162612,1.5655086,-1.4255974,9.076119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-0.9564697,-0.09632284,0.2859086,-0.13198413,-0.18430327,-0.4670873,0.13976152,-0.9168296,9.589676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-0.9603683,-0.09235675,0.27961975,-0.002021872,0.048989646,-0.3136892,0.27862522,-0.9994296,9.762058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-0.95251185,-0.08664706,0.2782442,0.0022391859,0.028749622,0.036782783,0.50846857,-0.4750994,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-0.9524715,-0.084839016,0.27231014,-0.004152401,0.0031832764,0.0037595844,0.18166006,-0.03696049,9.8398695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-0.9521706,-0.08311321,0.266647,0.015022359,-1.2516857E-5,-0.0015667377,0.1062427,-0.014215573,9.79438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-0.95211124,-0.081448816,0.261042,0.0033044503,-0.0064041032,5.637912E-4,0.13377602,-0.0010474633,9.833884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-0.95177835,-0.07981037,0.25554562,-0.004152401,0.002118012,0.0026943202,0.13497312,-0.004638766,9.79438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-0.95139873,-0.07816267,0.24992375,1.0865697E-4,0.0010527476,-5.014732E-4,0.11462241,-0.023792379,9.776423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-0.9510815,-0.07656055,0.24468839,0.0011739214,-0.00320831,-0.0015667377,0.11581951,-0.019003976,9.77762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-0.9508628,-0.07495618,0.23952582,0.0011739214,-1.2516857E-5,0.0016290556,0.13138182,-0.035763387,9.775227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-0.9504751,-0.073430516,0.23455045,0.0011739214,-1.2516857E-5,5.637912E-4,0.09068039,-0.013018472,9.809942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-0.94998455,-0.07190619,0.2295992,1.0865697E-4,0.0010527476,-5.014732E-4,0.13377602,-0.01062427,9.778817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-0.94971144,-0.07040469,0.2247874,-9.5660746E-4,-1.2516857E-5,5.637912E-4,0.1074398,-0.030974984,9.775227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-0.9493288,-0.06897487,0.22011352,0.0011680624,-0.0010807108,5.6512275E-4,0.087089084,-0.01062427,9.77762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-0.94898075,-0.06763485,0.21542783,1.0279802E-4,-1.5446334E-5,5.6512275E-4,0.13856442,0.019303251,9.77762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-0.94864434,-0.06631671,0.21083853,1.0279802E-4,-0.0010807108,0.0026956517,0.13736732,0.01690905,9.784803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-0.9481949,-0.064779684,0.20626868,0.0011680624,0.0010498181,0.0016303872,0.1086369,-0.021398177,9.764452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-0.9479162,-0.06346482,0.20189913,-0.0030929954,-0.0010807108,-5.0014164E-4,0.11941081,-0.009427169,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-0.9475989,-0.06219583,0.1976283,-9.624664E-4,-0.0010807108,-0.0015654061,0.11342531,1.496376E-4,9.741708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-0.9472795,-0.06095466,0.19344683,0.002233327,0.0010498181,0.0026956517,0.11222821,0.0013467384,9.805154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-0.9464759,-0.059716932,0.18921351,1.0279802E-4,-0.0010807108,5.6512275E-4,0.11462241,0.0037409402,9.766847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-0.94589406,-0.058518004,0.18521205,8.309063E-5,2.495382E-4,-3.4967304E-4,0.1062427,-0.002244564,9.782409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-0.94543755,-0.057313584,0.18123348,8.309063E-5,2.495382E-4,-3.4967304E-4,0.13377602,-0.016609775,9.752481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-0.94483656,-0.05620926,0.17736448,0.0022136194,2.495382E-4,-0.002480202,0.11941081,0.020500353,9.774029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-0.9443816,-0.055073097,0.17353036,0.0011483551,0.0013148027,7.1559136E-4,0.13976152,-0.0058358666,9.744102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-0.9439046,-0.05392578,0.16998608,8.309063E-5,2.495382E-4,-0.0014149374,0.12180501,-0.023792379,9.775227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-0.94331515,-0.052864682,0.16639139,8.309063E-5,2.495382E-4,-3.4967304E-4,0.09546879,0.008529344,9.7919855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-0.9430156,-0.051834628,0.16286092,8.309063E-5,-8.1572623E-4,-3.4967304E-4,0.099060096,0.013317747,9.77762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-0.94295186,-0.050724562,0.15934396,0.0011483551,-8.1572623E-4,0.0017808558,0.12659341,-0.035763387,9.747693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-0.9428293,-0.0498769,0.15593225,-9.821738E-4,0.002380067,7.1559136E-4,0.12419921,0.0013467384,9.772832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-0.9426294,-0.048894376,0.15255196,0.0022136194,2.495382E-4,7.1559136E-4,0.12779051,0.0073322426,9.7680435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-0.94245464,-0.0478824,0.14928778,0.0018309233,-0.002130529,0.0018807243,0.1038485,-0.016609775,9.744102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-0.94222236,-0.046937317,0.14607716,-0.00136487,0.0,-2.4980452E-4,0.109834,0.006135142,9.7680435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-0.9421217,-0.045976862,0.14287004,0.0018309233,0.0010652645,8.1545993E-4,0.13976152,-0.01062427,9.787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-0.9420196,-0.044826258,0.13976122,-2.9960563E-4,0.0,-0.0013150689,0.12300211,-0.023792379,9.771635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-0.9418724,-0.04387856,0.13676314,-2.9960563E-4,0.0,0.0018807243,0.099060096,-0.02498948,9.76565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-0.9417111,-0.042976767,0.13380282,-2.9960563E-4,-0.0010652645,-0.0013150689,0.109834,-0.011821371,9.759664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-0.9415426,-0.042095505,0.13090707,-2.9960563E-4,-0.002130529,8.1545993E-4,0.1074398,-0.01062427,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-0.941276,-0.04115081,0.1280479,0.0018309233,0.002130529,-2.4980452E-4,0.12180501,-0.020201078,9.820716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-0.9410883,-0.040345233,0.12523787,-2.9960563E-4,-0.0010652645,-0.0013150689,0.12180501,0.008529344,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-0.9408638,-0.039577726,0.122486934,-2.9960563E-4,-0.002130529,8.1545993E-4,0.12060791,0.019303251,9.797971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-0.94079125,-0.03868123,0.11986157,-0.003495399,-0.0010652645,0.0018807243,0.085891984,-0.051325697,9.781212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-0.9406663,-0.037890725,0.11721448,-0.0023137543,-0.0050932956,-0.0035787558,0.12180501,-0.008230069,9.74889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-0.9403147,-0.036989592,0.11406777,-0.0023137543,-0.0018975022,-0.001448227,0.13617022,0.020500353,9.759664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-0.9401848,-0.036279477,0.11148598,-0.0023137543,2.330266E-4,-3.8296255E-4,0.14694414,0.014514848,9.781212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-0.9400262,-0.035554193,0.109022036,-1.8322548E-4,0.0023635554,6.823019E-4,0.11462241,1.496376E-4,9.787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-0.93999743,-0.034767643,0.10660266,-1.8322548E-4,2.330266E-4,-3.8296255E-4,0.117016606,-0.03696049,9.79438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-0.93978405,-0.03420218,0.1043797,-0.00124849,0.001298291,-3.8296255E-4,0.12898761,0.009726444,9.776423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-0.9395725,-0.033577193,0.102030784,-0.00124849,0.0034288198,0.0017475663,0.12779051,0.028880058,9.780015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-0.9395457,-0.032856874,0.09972081,8.8203896E-4,-8.322378E-4,-3.8296255E-4,0.13138182,-0.023792379,9.754875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-0.93943006,-0.032168277,0.09750953,-0.0023137543,2.330266E-4,-3.8296255E-4,0.1062427,-0.015412673,9.797971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-0.93921846,-0.0317581,0.09551545,0.0019473034,0.001298291,-3.8296255E-4,0.1062427,-0.008230069,9.787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-0.93922246,-0.031076724,0.09331194,8.8203896E-4,-8.322378E-4,-3.8296255E-4,0.14335282,-0.022595279,9.77762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-0.93909067,-0.030465279,0.091191955,1.9973709E-4,-9.653959E-4,-6.657903E-5,0.12419921,0.004938041,9.788394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-0.9389838,-0.029841574,0.08912851,1.9973709E-4,-9.653959E-4,9.986854E-4,0.117016606,-0.0070329676,9.766847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-0.9387998,-0.029281745,0.08710436,1.9973709E-4,0.001165133,-6.657903E-5,0.118213706,0.01810615,9.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-0.93862444,-0.028907968,0.08509737,-8.6552737E-4,9.986854E-5,-0.0011318434,0.13617022,0.022894554,9.770438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-0.938618,-0.028254332,0.083161354,-8.6552737E-4,9.986854E-5,9.986854E-4,0.11462241,-0.03696049,9.793182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-0.9385293,-0.027647827,0.08128765,-8.6552737E-4,0.001165133,9.986854E-4,0.102651395,-0.020201078,9.753678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-0.93841654,-0.027078062,0.07944003,-0.0019307918,0.001165133,0.0031292143,0.1086369,-0.008230069,9.7919855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-0.9384214,-0.026660316,0.07769933,0.0012650015,0.001165133,-6.657903E-5,0.14933833,-0.020201078,9.7680435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-0.93844354,-0.026061397,0.07587699,0.002330266,0.001165133,-6.657903E-5,0.13138182,-0.032172084,9.790789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-0.9382438,-0.025557643,0.07416632,0.0012650015,9.986854E-5,-0.0011318434,0.09427169,0.008529344,9.762058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-0.93817735,-0.024988089,0.072483025,-0.0031957934,-0.0011318434,-2.1651499E-4,0.097862996,-0.028580783,9.787197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-0.9381303,-0.024451796,0.070788376,0.0,-6.657903E-5,-2.1651499E-4,0.11941081,-0.017806875,9.747693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-0.93795073,-0.023995347,0.06883262,0.0,-0.002197108,0.0019140139,0.12300211,0.01690905,9.774029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-0.937869,-0.023520632,0.06718779,0.0010652645,-6.657903E-5,-0.0012817794,0.13138182,0.0025438394,9.797971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-0.9378486,-0.023011312,0.06558485,-0.0010652645,-0.0011318434,-2.1651499E-4,0.12659341,-0.019003976,9.7680435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
