nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
30,-3.0578752,-0.5893562,-0.15557417,-0.1712362,-0.16431119,-0.19594127,1.2765584,5.489306,7.965509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-3.060741,-0.58919334,-0.15435535,-0.1264951,-0.13341852,-0.19700654,0.77617025,5.395932,8.177396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-3.0362978,-0.585799,-0.1888253,-0.04660026,-0.4604547,-0.15226543,0.9449615,5.203199,7.8170686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-3.0391855,-0.5852771,-0.18710476,-0.011446533,-0.73422766,-0.12669909,0.8192659,5.0020857,7.941567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-3.0385294,-0.58486193,-0.18704416,0.13023363,-0.7416845,-0.03828214,1.5554829,5.381567,8.354567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-3.030407,-0.58665794,-0.18907116,0.06418724,-0.5392842,-0.19913708,1.9624972,5.5192337,6.615179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-3.0313592,-0.5872327,-0.18817748,-0.50253344,0.10733125,-0.38555834,1.0431237,5.125387,7.1742253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-2.9662902,-0.52065843,-0.13843007,-0.58668935,-0.069502644,-0.14587384,1.3316251,5.5826797,8.1402855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-2.9689338,-0.52163416,-0.13874736,-0.5302303,-0.2921429,-0.20339812,1.2143092,5.0583496,7.807492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-2.9691653,-0.5211935,-0.14046317,-0.46737972,-1.0932218,-0.36212254,1.9624972,4.8105497,8.59279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-2.9690742,-0.5214726,-0.14202538,-0.21384677,-0.76298976,-1.0428265,1.9565117,5.349245,8.808268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-2.8227456,-0.49148685,-0.14208525,-0.59095037,-0.39653882,-0.6657229,1.8739117,4.8524485,9.210494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-2.827711,-0.49112567,-0.14261925,-0.5110457,-0.51797336,-0.50061065,1.6021699,4.8859673,9.40203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-2.8326945,-0.49160522,-0.1429316,0.17604986,-0.992016,-0.6518782,1.3627497,4.895544,8.540117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-2.8372219,-0.49262318,-0.14331642,0.5318482,-0.84500957,-0.61033285,1.438167,5.369596,8.790312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-2.7461133,-0.5557027,-0.20102231,0.36992797,-0.75020105,-0.659335,2.9177837,5.1158104,8.655039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-2.7464309,-0.5553904,-0.20289412,0.6351788,-1.1699152,-1.2026199,2.434155,5.026028,8.021772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-2.745146,-0.5577195,-0.20361015,1.3989735,-0.6703062,-1.1621399,1.8846856,6.3392477,7.7452426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-2.7326314,-0.5609881,-0.20820792,1.2295964,-1.120913,0.4954116,3.090166,6.467337,6.6762314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-2.7283468,-0.5636463,-0.21186227,0.39762485,-1.342488,0.46238843,2.5921721,5.659294,6.289568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-2.7948766,-0.580911,-0.40777946,0.22931308,-0.8929465,0.5007379,3.2242415,6.332065,7.608773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-2.7891293,-0.5830814,-0.41163245,0.21120359,-0.5616492,0.36864513,4.274099,6.2362967,6.241684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-2.7854052,-0.5849684,-0.41394243,0.32625213,-0.1728277,0.28555453,4.252551,6.8001313,7.3059063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-2.787304,-0.5846101,-0.41510078,0.79603374,-0.5371481,0.32816508,3.7557542,5.2618566,7.359776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-2.8921275,-0.70761216,-0.50641847,1.1166784,-0.13341291,0.2141818,4.3507133,6.5523314,5.2325277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-2.8847892,-0.7093992,-0.50864345,0.91321284,-0.04499597,0.09061112,3.8515224,6.806117,5.42167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-2.8801005,-0.7103877,-0.5111684,-0.11796312,-0.30065945,0.15665752,3.6049197,5.763442,4.8937483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-2.881437,-0.7106439,-0.5103634,-0.5291552,0.23623385,-0.66466135,3.066224,5.965752,6.0226145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-2.8945282,-0.712057,-0.50396496,-0.4908057,0.6974933,-0.9863712,1.1317092,5.929839,5.8705826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-2.7248447,-0.6304431,-0.32960954,-1.5507438,0.16912217,-0.30247146,0.47090954,7.221511,7.575254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-2.7399533,-0.62873214,-0.32448316,-1.1118548,0.19362326,0.28875032,0.75342536,6.2362967,10.261548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-2.7547064,-0.6273221,-0.31926414,-0.33527705,0.27245283,0.6583971,0.6001964,5.903503,9.434352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-2.7700772,-0.6282858,-0.31521118,-0.35977814,0.44609094,0.63496125,0.950947,6.5487404,8.117541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-2.8196268,-0.5678033,-0.19307017,-0.39280134,1.0394433,0.3249693,0.64927757,5.752668,7.678205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-2.8283563,-0.5688111,-0.19340916,-0.6942712,1.4666142,0.049065813,1.5698482,5.355231,7.3645644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
