nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
30,0.85280645,-0.461378,-0.0472824,0.105141334,1.0112363,-0.19582383,0.16460137,3.892074,7.567473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.86295485,-0.45388287,-0.029276714,-0.37635818,-0.16055453,-0.017924672,-0.97982705,4.259584,8.034343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.86631,-0.43901393,-0.03726566,-0.6820891,-0.48013386,-0.0040762345,0.010175358,3.6598365,8.8567505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.87171835,-0.420655,-0.04837865,-0.16863163,-0.28305992,-0.0072720274,0.8146271,3.676596,11.690289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.87112135,-0.4426498,-0.062358573,1.1810584,-0.3831948,0.24306512,-0.85772276,3.4311903,8.974067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.8608763,-0.46644947,-0.06943562,0.7208642,-0.017809091,0.45718327,-0.45070848,3.4503438,7.247847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.8415553,-0.47496083,-0.06775005,0.2553564,0.50312334,0.604174,-0.0077811554,3.80708,9.011177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.81576777,-0.4862272,-0.060740378,0.53019464,0.62882453,0.49019074,1.3628993,5.1167083,8.607754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.8030286,-0.50418687,-0.054217085,0.42366818,-0.035900477,-0.014744591,0.26755205,5.7152586,8.492832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.79821706,-0.5086533,-0.05981139,0.10195832,-0.018856246,0.43799278,0.05805939,3.7412395,7.81647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.7831403,-0.5053195,-0.064766146,-0.09085454,0.09938811,0.37940323,0.4866215,4.3553524,8.940548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.75906724,-0.5095293,-0.076728314,0.4289945,-0.13283955,0.41242644,1.9111716,4.1590276,9.094974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.7488565,-0.5226536,-0.082545616,0.38851446,-0.018856246,0.20683041,0.31783026,4.0883985,6.431424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.7561506,-0.514509,-0.07667981,-0.77368903,0.25598198,-0.503701,0.43275195,2.9331963,6.43741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.7714936,-0.47553012,-0.06977237,-1.913522,-0.27238917,-1.2334071,1.9997569,3.2121208,6.867169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.8179536,-0.43390352,-0.034994934,-0.8184301,0.6778267,-1.0469859,0.31304187,5.412392,9.643246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.8435756,-0.4287783,4.999543E-4,0.40342817,1.1838273,-0.38971767,-0.705691,3.783138,10.359112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.8580217,-0.4561518,0.038533892,0.84764344,0.76624364,-0.26827753,-1.0121487,4.081216,7.2059484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.871991,-0.47823298,0.07401045,0.704898,0.98994917,-0.2927786,-1.1713632,4.5851955,10.011953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.8789918,-0.49489826,0.09902351,0.7293991,0.66717404,-0.03604988,-1.6059108,4.6175175,9.257779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.8825869,-0.512718,0.115537405,0.41195026,0.35824737,0.11521767,-1.7651252,3.9351697,7.575853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.8856033,-0.5148374,0.1278439,-0.14411776,0.35292104,-0.024331972,-2.0859482,5.7032876,9.657611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.8750132,-0.5145755,0.12540622,0.34696275,0.08872641,0.4369355,-0.39444473,3.7089176,9.036316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.8684901,-0.53033376,0.1325627,0.5759946,0.7268198,0.18446785,-1.5065514,4.6558247,6.821679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.86432236,-0.5507511,0.17144556,0.75708956,1.7089936,0.507243,-2.0500352,4.319439,9.025542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.8559005,-0.5863631,0.22226515,1.3078313,1.6429472,0.5818115,-1.2024878,4.5863924,12.134413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.8582195,-0.60181737,0.21775603,0.38318175,-0.78372514,0.1258783,-0.46746787,3.165434,9.345168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.86348,-0.6056913,0.17996916,0.0018170748,-1.3866649,-0.24270318,-1.0301052,4.745607,7.079056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.8609339,-0.6017607,0.14482446,-0.20377895,-1.3802732,-0.25548637,-0.24001873,5.005378,7.1233487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.8628639,-0.59906596,0.105862916,0.18823835,-1.1139572,-0.16600415,-0.15382746,5.0472765,7.3831196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.861496,-0.6144975,0.083274014,0.66441154,-0.5706723,-0.22352843,0.3226187,4.6689925,7.3711486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.87016433,-0.6317542,0.07767999,0.5685378,-0.61967444,-0.4813224,-0.4770447,5.090372,6.2686186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.8931138,-0.6394027,0.07009826,-0.002443983,-0.791182,-0.5921099,-1.287482,5.706879,6.667253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.9103566,-0.634222,0.05920417,-0.19419158,-1.0606939,-0.4046234,-1.809418,6.310218,8.302493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.9247122,-0.62992454,0.027785545,0.0369708,-1.30677,-0.39929706,-0.96905315,5.7260327,8.20433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.94034296,-0.6388256,0.0118542835,0.46094605,-0.9978433,-0.49197507,-1.5951369,6.7471595,7.699154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.95779365,-0.65689325,-0.0064340355,0.43644497,-1.0063654,-0.30448854,-1.6130934,6.670545,6.9366007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.9632441,-0.67548907,-0.024967141,0.54084086,-0.589847,-0.0626735,-1.0851719,6.3389482,6.0782795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.9533315,-0.69089425,-0.03440886,0.5152745,-0.16374126,0.16103204,0.093972415,6.1019225,6.1010246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.9327336,-0.7051347,-0.046730835,0.34166226,-0.0891368,0.17378351,1.2898762,5.4985833,6.073491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.9183663,-0.70849276,-0.05411376,-0.018397117,-0.062505186,-0.044595696,1.4909891,5.3908443,6.287772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.9195093,-0.7040697,-0.053475127,-0.13664147,-0.06463572,-0.1671011,1.0109516,5.6410384,7.3232646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.92363536,-0.700135,-0.05263621,-0.10255301,-0.062505186,-0.2182338,0.8265981,5.620688,7.378331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.9358847,-0.6971034,-0.044489868,-0.026919233,0.087697096,-0.3290213,0.5081693,5.614702,7.671621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.9547421,-0.69633806,-0.0305611,-0.024788704,0.03336861,-0.41424245,-0.08678981,6.0097456,7.683592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.96823204,-0.6956293,-0.022884812,0.04871454,-0.056113604,-0.2896065,-0.13587095,6.060024,8.003218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.9816604,-0.6993746,-0.01742396,0.15630625,-0.11470315,-0.2938676,-0.20410569,6.0013657,7.471705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.99197614,-0.70327675,-0.0124737425,0.116891466,-0.0891368,-0.26723596,-0.42078096,6.2336035,7.270592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1.0006827,-0.7067287,-0.009141881,0.073215626,-0.12642105,-0.16816637,-0.29628247,6.2671223,7.1113777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1.0050142,-0.70825243,-0.009232364,0.025278725,-0.10085471,-0.087206274,-0.16340427,6.264728,7.187992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1.0037578,-0.70962536,-0.010536671,0.0380619,-0.045460958,-0.029681996,0.15023616,5.9774237,6.821679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1.0027081,-0.7098037,-0.009282383,-0.01946238,0.061065484,-0.056313608,0.32022446,5.9032035,6.8599863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1.0053827,-0.708048,-0.004583361,-0.049289785,0.12391608,-0.071227305,0.04369418,5.952285,7.3807254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1.0091546,-0.70599234,5.117745E-5,-2.876214E-4,0.05786969,-0.031812523,-0.006584055,6.054038,7.8811135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1.0113505,-0.7061862,7.2967727E-4,0.032735575,-0.025220934,-0.06590099,-0.054468088,5.9714384,7.569867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1.0147842,-0.7066449,0.0016754216,0.01675661,-0.063570455,-0.06377046,-0.17776948,6.1510034,7.465719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1.0151412,-0.7061443,-5.6269363E-4,-0.0066749468,-0.07421724,0.016119048,-0.02813187,6.051644,7.417835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1.0143788,-0.70670193,-0.0022702243,0.081742,-0.03586772,0.0075969333,0.035314474,5.9259486,7.3723454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1.0127603,-0.70917386,-0.002956927,0.10624308,0.014199709,-0.014773619,0.14185645,5.9474964,7.057508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1.0127063,-0.7115092,-0.0015280755,0.03806616,0.04828817,-0.019034678,0.02813187,6.0875573,7.256227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1.0117416,-0.7123848,-8.408672E-4,0.033805102,-0.010301373,0.0054664044,0.073621705,6.0253077,7.2406645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1.010919,-0.7120246,-0.0019851676,-0.009870741,-0.0454551,-0.011577826,0.08559271,5.988198,7.2370734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.0117667,-0.7111138,-0.0027754747,0.0061082263,-0.04332457,-0.014773619,-0.050876785,6.071995,7.4812818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1.0117815,-0.71177715,-0.003939626,0.046588276,-0.032671925,-0.0041209753,0.02813187,6.0552354,7.330447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1.0113127,-0.71292347,-0.0041990643,0.07961147,0.011003915,-0.0105125625,0.13587095,5.9630585,7.2861543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1.0111334,-0.7144489,-0.003921311,0.0636325,-0.027345603,-0.017969413,0.0700304,6.039673,7.2322845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1.0109879,-0.71489006,-0.0063493256,-0.0024138892,-0.10510991,-0.01264309,0.11791443,6.04087,7.189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1.0103412,-0.71451664,-0.008630913,0.021021929,-0.04758563,-0.02223047,0.219668,5.943905,7.15567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1.0118107,-0.7164876,-0.0062095146,0.05724092,0.045092378,-0.054188404,0.011372458,6.1414266,7.1951747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1.0121945,-0.71702373,-0.004656077,0.002912433,-0.0028445222,-0.021165207,-0.12749124,6.190508,7.2310877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1.0124553,-0.7164167,-0.0046166587,-0.0034791536,-0.019888753,0.011857991,-0.0676362,6.1114993,7.349601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1.0108289,-0.71645993,-0.0059629832,0.0039776973,-0.032671925,0.0022706112,0.037708677,6.085163,7.1305313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1.0097252,-0.7156388,-0.0070303404,-0.026914971,-0.01882349,0.018249577,0.048482586,6.1282587,7.191583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1.0075166,-0.7147615,-0.008449264,-0.017327592,-0.012431902,0.037424337,0.17058687,6.0576296,7.1832037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1.0054429,-0.71353245,-0.010441781,-0.015197062,-0.022019282,0.0235759,0.25558102,5.92116,7.3029137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1.0057955,-0.71229017,-0.011047421,-0.018392855,-0.015627695,-0.021165207,0.14185645,6.016928,7.44896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1.006444,-0.7119354,-0.011098409,0.010369284,-0.014562431,-0.014773619,0.09636662,6.076783,7.319673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1.0054798,-0.71205485,-0.011594832,0.022087192,0.009938651,0.009727462,0.19572599,5.9989715,7.167641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1.0049522,-0.71210814,-0.011294046,-0.0024138892,0.009938651,-0.0041209753,0.12509704,6.028899,7.1963716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1.0054927,-0.71117646,-0.011289102,-0.0120012695,-0.004975051,-0.0041209753,0.08319851,6.0336876,7.2909427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1.0059083,-0.7111434,-0.010568351,0.029544044,0.044027112,-0.009447298,0.08798691,6.048053,7.293337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1.0063684,-0.7113474,-0.0094952,-0.004544418,-0.0028445222,0.006531669,0.061650693,6.0312934,7.2969284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1.00558,-0.7101963,-0.011053425,-0.0141317975,-0.030541398,0.016119048,0.2100912,5.970241,7.32925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1.005206,-0.7099856,-0.011724055,-0.0141317975,-0.012431902,-0.015838884,0.11911154,6.027702,7.241862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1.0058788,-0.7083645,-0.011994152,-0.034371823,-0.022019282,0.0012053467,0.08439561,6.0193224,7.389105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1.0056334,-0.7076528,-0.012802578,0.0018471685,-0.010301373,0.0033358755,0.16699557,6.0073514,7.363966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1.006343,-0.7078754,-0.012100726,0.03806616,0.01952603,-0.008382034,0.08798691,5.9391165,7.373543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1.0064092,-0.70856375,-0.011718002,0.030609308,-0.008170844,-0.014773619,0.09995792,6.073192,7.235876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1.0065923,-0.7081877,-0.012242516,-0.015197062,-0.020954018,0.016119048,0.0796072,6.024111,7.3472066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1.005857,-0.70795846,-0.013318356,7.669904E-4,-0.02310532,-0.0062331283,0.11791443,5.9953804,7.1245456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1.0057607,-0.7073005,-0.01360031,-0.007755125,-0.004995824,0.011876367,0.108337626,5.992986,7.2873516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1.0050647,-0.7068728,-0.014198627,-0.007755125,0.009917879,0.0054847803,0.18734628,5.992986,7.2981253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1.0057452,-0.7062366,-0.013791742,0.024202807,0.0152442,-9.068063E-4,0.09756372,5.9606643,7.4705076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1.0058277,-0.7070066,-0.013463805,0.04124704,0.0067220847,-0.0030373351,0.15143326,5.957073,7.2861543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1.0055408,-0.70774347,-0.012953568,0.03165966,0.02483158,-0.015820509,0.16220717,6.0348845,7.191583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1.0063258,-0.70760334,-0.011562894,0.01035437,0.029092638,-0.0030373351,0.10354923,5.95827,7.3603745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1.0063688,-0.7076721,-0.0109252175,0.0060933125,0.010983143,-0.016885772,0.10354923,5.979818,7.270592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1.0068324,-0.70720464,-0.010717634,-0.0013635384,-0.014583204,-0.01368998,0.073621705,6.0133367,7.3352356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1.0070733,-0.7067798,-0.010924685,-0.009885654,-0.011387411,1.5845809E-4,0.008978256,6.052841,7.28376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1.0070894,-0.7058903,-0.011425648,-0.005624596,-0.004995824,0.0065500448,0.10115502,5.9606643,7.417835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1.0070732,-0.70589596,-0.011160985,0.038051244,0.021635788,-0.0030373351,0.061650693,6.014534,7.353192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1.0066459,-0.7068705,-0.010406871,0.01035437,0.019505259,0.010811103,0.0688333,6.027702,7.341221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1.0067468,-0.70637274,-0.010712421,0.015680693,-0.0018000306,0.017202688,0.10235212,5.9055977,7.44896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1.0059165,-0.7068112,-0.011836117,0.03165966,-0.02097479,-0.008363658,0.23762453,5.943905,7.316082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1.0060682,-0.70727336,-0.012451291,0.03485545,-0.029496906,-0.033930004,0.23163901,5.9510875,7.2310877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1.0076157,-0.70824474,-0.011612202,0.033790186,0.0024610271,-0.03819106,0.089184016,6.024111,7.235876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1.008403,-0.70875853,-0.010803434,0.017824005,-0.0049779806,-0.038206775,0.046088383,6.0696006,7.1664443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
