nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
19,2.8625627,-0.7140494,-0.26261228,-0.020738568,-0.0067300745,0.0023651533,1.9698294,6.4395046,7.2022076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2.8645144,-0.7138938,-0.26222146,-0.0026290726,0.014575214,-0.01787487,1.9913772,6.4490814,7.1746745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2.8662782,-0.7139279,-0.25996915,-0.013281717,0.05185947,-0.030658044,1.9027919,6.443096,7.125593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2.8667905,-0.7137781,-0.25831717,-0.032456476,0.04972894,-0.03704963,1.8142064,6.4371104,7.114819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2.8679094,-0.7129797,-0.2551668,-0.042043857,0.052924734,-0.03704963,1.775899,6.444293,7.1722803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2.8689437,-0.71197283,-0.25179797,-0.029260684,0.058251057,-0.03172331,1.7806876,6.422745,7.2620625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2.869124,-0.7118267,-0.24934039,-0.003694337,0.034815237,-0.024266457,1.7423803,6.390424,7.2249527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.8688204,-0.7118784,-0.24856475,0.0037625139,0.028423652,-0.0050916974,1.775899,6.348525,7.1639004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2.8682382,-0.71167094,-0.24743693,-0.015412246,0.022032065,0.006626211,1.7902644,6.384438,7.2081933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2.8686395,-0.711347,-0.24728476,-0.00689013,0.0028573056,0.0098220045,1.8261774,6.444293,7.192631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2.8686342,-0.71142614,-0.24766523,0.0026972496,-0.009925867,0.004495682,1.7806876,6.4371104,7.1746745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2.868611,-0.71110755,-0.24748036,-0.015412246,0.012444685,0.0076914756,1.762731,6.438308,7.191434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2.8693597,-0.71089476,-0.24745871,-0.003694337,-0.021643776,-0.006156962,1.8297687,6.426337,7.2285438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2.8701916,-0.7113481,-0.24823521,0.011219365,-0.040818535,-0.023201194,1.7818847,6.4371104,7.1399584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2.8713148,-0.7116466,-0.2483005,-0.0047596013,-0.0045995456,-0.0200054,1.774702,6.4239426,7.2261496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2.8722541,-0.7117266,-0.24720682,-0.005824866,0.0209668,-0.015744342,1.7675194,6.4335194,7.137564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2.8729537,-0.7112569,-0.24576335,-0.017542774,0.022032065,-0.008287491,1.7711107,6.370073,7.1746745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2.8736858,-0.7108834,-0.24580662,-0.014346981,-0.014186925,-8.306399E-4,1.8177977,6.3628902,7.215376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2.8745253,-0.7102736,-0.24636836,-0.0122164525,-0.0067300745,0.0098220045,1.846528,6.360496,7.2225585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
