nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
40,-2.572673,-0.8890504,-0.24165337,-0.018694593,-0.02875921,-0.023998544,1.3064859,7.373543,6.4140663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-2.5725896,-0.8882349,-0.241203,0.0068717543,-0.030889738,-0.033585925,1.4178163,7.3986816,6.3661823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-2.5649903,-0.8910038,-0.23996991,0.042029742,-0.053257894,-0.047435958,1.3914801,7.483676,6.149507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-2.5633802,-0.89097196,-0.23979242,0.015398131,-0.07136739,-0.061284397,1.3962685,7.5171947,5.934029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-2.562847,-0.89054805,-0.23927626,-0.07088829,-0.010647318,-0.058088604,1.3280338,7.409456,6.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-2.563354,-0.88943076,-0.23840538,-0.10178096,-0.036213662,-0.059153866,1.2933178,7.340024,6.5230026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-2.5434098,-0.8831402,-0.2357391,-0.044256676,-0.1427401,-0.1060255,1.4597149,7.4190326,6.384139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-2.543242,-0.8828659,-0.2348486,-0.048517734,-0.08521583,-0.11454762,1.1843816,7.378331,6.1183825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-2.5440755,-0.88203883,-0.23390843,-0.08580199,-0.11397797,-0.094307594,1.2394483,7.427412,6.5206084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-2.5444422,-0.8815296,-0.23294663,0.021789718,-0.38135934,-0.16994137,1.1843816,7.3950906,6.3003416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-2.543905,-0.8812479,-0.2325901,-5.8083545E-4,-0.40266463,-0.11241709,1.3400048,7.402273,6.1327477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-2.5170057,-0.8808005,-0.27028447,-0.23067795,-0.5379532,-0.2945773,1.6835726,7.5004354,6.235698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-2.5157518,-0.8805506,-0.2697477,-0.39153287,-0.31105188,-0.33612263,1.484854,7.2765775,5.9783216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-2.5191417,-0.8775832,-0.2681156,-0.4543835,-0.5699111,-0.34997106,1.4812627,7.1185603,7.7799582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-2.5208104,-0.8758884,-0.2666233,-0.4479919,-1.1249139,-0.7206831,1.3914801,7.3448124,7.101202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-2.346388,-0.84037626,-0.26683205,-0.53427833,-0.8436841,-0.76861995,1.1807903,5.916671,6.896498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
