-1.018746202632898890e-01,7.966046268279212972e-02,-1.629839644126367393e-01,-8.449464661721696468e-02,-3.769638577459055173e-01,1.038108761856620238e-01,-1.034766923702904184e-01,8.002128931982152027e-01,-4.179850133974811754e-01,0.000000000000000000e+00,1.694116610351845686e+00
3.666670993798122700e-03,7.982611842337276886e-03,-5.013957968774198325e-03,-7.828437572507324083e-02,-2.051158734278412388e-01,6.441998464078062259e-02,-1.378871713617385586e-02,7.365969479873594183e-01,-3.267265204069484397e-01,0.000000000000000000e+00,1.750924894304848101e+00
4.394928311391768476e-03,2.326948394148170389e-03,-4.461754204844296540e-04,5.523648489223075692e-02,1.069238782982264574e-01,-3.466439241386624209e-03,-6.454829550448827613e-02,7.518813522380098924e-01,-2.967237278332505723e-01,0.000000000000000000e+00,1.693322316991285215e+00
5.168683811989803478e-02,-1.696691601613551648e-01,6.979883747582588116e-02,1.297597550306028580e-01,1.634528102301391894e-01,-2.106662495918585828e-02,-1.008051375604988031e-01,7.869941075293812593e-01,-3.298518085805460798e-01,0.000000000000000000e+00,1.623484686871557114e+00
4.760704611175920788e-03,-3.120292728346186952e-03,-2.044652386810934946e-03,8.732288531133362841e-02,5.943957309807902656e-02,-2.944766360423811333e-02,-1.027133909960642605e-01,8.138447335684245720e-01,-3.786063301958299543e-01,0.000000000000000000e+00,1.478128588607289684e+00
1.753717190423354638e-02,-7.304421670932034760e-02,5.494785793740857190e-03,5.627152599245315717e-02,5.171789358605040181e-03,-7.656959350669560738e-03,-9.546202156466150612e-02,8.320205207287045823e-01,-3.848569065430252345e-01,0.000000000000000000e+00,1.506177687499564266e+00
1.354701156593420561e-03,-8.952585266119346061e-03,-2.679683659743672865e-03,3.350052656758781972e-02,-1.743978808393647009e-02,-1.268558395386317102e-02,-7.866937857917744026e-02,7.985603293177742090e-01,-4.054838607030905595e-01,0.000000000000000000e+00,1.545610203092510515e+00
7.850845626832896051e-02,-1.387347170167863887e-02,9.112255358414790563e-02,3.039539160733214368e-02,3.004452263503762724e-02,-3.447629056770215583e-02,-8.706570007191946625e-02,7.936033278263288082e-01,-4.508005392202564798e-01,0.000000000000000000e+00,1.552542524853384398e+00
-4.308570454320794808e-03,8.662258233606884208e-04,6.628436434432295396e-03,-2.446072228119220565e-02,9.110086520605208127e-02,-4.872468692855041333e-02,-1.130179659243717299e-01,8.088877320769791712e-01,-4.245481185620362252e-01,0.000000000000000000e+00,1.602775981036938413e+00
1.448244550872328576e-02,1.883827324798181269e-01,-1.907567806661005644e-02,-1.248601224323396819e-01,-6.718016627861030099e-02,-4.872468692855041333e-02,-1.805701885534209961e-01,8.506098802027670658e-01,-3.707931097618357152e-01,0.000000000000000000e+00,1.613244259513445966e+00
-6.513114098976024828e-03,8.939941507836094217e-03,2.599636062739073164e-04,-1.600516753010809423e-01,-1.938049829758376197e-01,-2.274346177894211174e-02,-1.882032022956827699e-01,9.038982501169483541e-01,-2.982863719200493646e-01,0.000000000000000000e+00,1.686326596076909823e+00
-7.272347067178289159e-03,1.151872621563148659e-02,2.532632538774197070e-03,-8.656344626293120681e-02,-1.463206926340696878e-01,-1.184810886540102817e-02,-1.378252797154846943e-01,8.687858399005158327e-01,-2.676584956044714692e-01,0.000000000000000000e+00,1.718927531047135693e+00
7.739992341023924083e-02,-1.096046719604595598e-01,1.187460938049415410e-01,6.558822703080396943e-02,1.204959126974175787e-01,-4.285795940495974732e-02,-1.599610291324249922e-01,8.501969980388610626e-01,-2.529696411885625773e-01,0.000000000000000000e+00,1.833509188085859831e+00
-5.952916162368003528e-03,-3.356975708381601097e-03,3.832448764945306334e-03,2.032492666234831658e-01,2.245091604426059650e-01,-4.872468692855041333e-02,-1.965995237884248237e-01,8.431740328906603965e-01,-2.760968519946664368e-01,1.000000000000000000e+00,1.785151461470970924e+00
9.810681631649019463e-02,-2.546330511196372437e-01,8.548586598383527135e-02,2.187749414247615320e-01,9.788433950012735696e-02,-4.537227052642134328e-02,-1.729371684349051419e-01,8.485440890834817784e-01,-3.882947235339825887e-01,1.000000000000000000e+00,1.893094708676528848e+00
