-2.162222656978199264e+00,-1.673500202152337357e-01,-2.393043930592070101e+00,3.255331454228904686e-01,-6.341654422602207575e-01,1.272029893100349585e-01,1.178189484103827310e-02,9.576001923449133368e-01,-1.316818510863868141e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.866661464970128859e-01,-1.659532597202707446e-02,2.786151793011850675e-01,1.764866245787936605e-01,-5.256298408192624505e-01,9.786935169208164920e-02,-2.867310445440353697e-02,9.844508183839567605e-01,-1.367448218436890794e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.660958347918438077e-02,1.094736867121625240e-01,-1.238459202070742171e-01,9.844305924414055095e-03,-2.316793659056074484e-01,6.602139272482819565e-02,-7.065470936761202025e-02,1.114573746640358465e+00,-1.246812008782391956e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.663053598051657839e-02,-1.182634055350473279e-02,-7.869975103091990387e-02,-6.985418914771752974e-02,-3.198645062570783515e-01,7.272622474232953715e-02,-2.065843396758730577e-02,1.121596711788559020e+00,-1.157116175542954206e+00,1.000000000000000000e+00,4.379921946003153543e+00
1.494850308832249564e+00,7.771401011567595496e-02,1.509195177210740146e+00,-1.174662769993196215e-01,-3.967438844200990022e-01,3.752585960078555494e-02,5.147359499394283527e-02,1.041044143521550724e+00,-1.240873956553267599e+00,1.000000000000000000e+00,3.487170780177571316e+00
3.142349016816781831e-02,1.316630001773353657e-03,1.546633174251964152e-03,-2.023400018633725317e-01,-1.686941097953491980e-02,-9.405647434832047071e-02,1.254519621526444667e-02,1.000974386738733957e+00,-1.184931258562985867e+00,1.000000000000000000e+00,3.821526379803531714e+00
2.689445461478369437e-02,-4.125687851602393807e-04,-1.941658878061004517e-03,-1.795690004952424368e-01,2.115075052704420144e-01,-1.644572093519492961e-01,7.742586722264914456e-02,9.695794688346817125e-01,-1.107424054422011084e+00,1.000000000000000000e+00,3.800105916843051546e+00
1.461098053623375748e+00,-6.127188788914485901e-02,1.524600472152485731e+00,-9.366023938912899915e-02,2.318579239074165799e-01,-1.795430902423414410e-01,7.551761378708370109e-02,1.023281411062646695e+00,-1.117737515837747386e+00,1.000000000000000000e+00,4.272014822131303013e+00
1.699999832752703832e-01,3.505064421611365187e-03,1.763453498082707960e-01,2.019475773519771936e-02,1.346281483336778106e-01,-1.317711616259213958e-01,4.460388262590723324e-02,1.075330444335231839e+00,-1.124613149819662317e+00,1.000000000000000000e+00,3.837880358788906321e+00
-1.395689321075749278e+00,-5.728536933743406251e-02,-1.469392967198200228e+00,9.057784404003280110e-02,8.036036671682945942e-02,-5.634179651180127452e-02,-2.320930631949583711e-01,1.208758500352514975e+00,-1.139927072313154932e+00,1.000000000000000000e+00,5.274006825150157063e+00
2.118823581853296889e-01,-3.803847305004624813e-03,2.160932831544384591e-01,2.640503348550330559e-02,6.679342025130456661e-02,2.076609813876190980e-01,-8.445604328463576435e-03,1.197604988190558606e+00,-1.423390915905029308e+00,1.000000000000000000e+00,5.639681145684060759e+00
-3.024883322577128109e+00,1.119546564646949571e+00,-3.047492681441999807e+00,-1.743937755614829721e-01,6.863505784981727142e-01,4.238918070679151828e-01,-1.820967913018733675e-01,1.316987804061318101e+00,-1.187118955063072079e+00,1.000000000000000000e+00,6.316976729180058037e+00
-3.614314597604142421e-01,1.322496322092652637e-02,5.057311925102897510e-01,-1.971647769296130670e-01,1.414116247503787172e-01,1.010564669572935115e+00,-3.675791527639158951e-01,1.117465474624926181e+00,-1.218684396945000747e+00,1.000000000000000000e+00,6.766062426799237528e+00
-1.117724377381658085e+00,3.121969357668564982e+00,-9.846182566305698991e-01,-4.341901605129155350e-01,3.739837275993906918e-02,1.593885051161767263e+00,-2.133921699620358881e-01,7.254437809003418947e-01,-1.603720181889564333e+00,1.000000000000000000e+00,7.076775035689173876e+00
-3.398653902305973085e-02,-8.901855157048850498e-02,-3.847583729137621280e-03,-8.451086770970844819e-01,4.398651968999704454e-01,2.069092773559289000e+00,-3.046067575089859703e-01,4.003422629526549037e-01,-1.389637785355162469e+00,1.000000000000000000e+00,8.931376719365927030e+00
1.968965009359990512e-02,6.921071013991086061e-03,2.328289550373322664e-02,-1.433014373373750150e+00,2.124427583705210232e+00,2.686775545610628146e+00,5.452681005522864305e-02,3.269262550640392867e-02,-1.213371399217736624e+00,1.000000000000000000e+00,8.345994398499763989e+00
-5.830503768776034157e-01,5.429411159186439129e+00,-2.688331248629198256e-01,-1.662794449822848408e+00,1.645062171640089277e+00,3.249981151848289063e+00,5.556345288693232964e-01,2.565870112211295351e-01,-8.383365599251301203e-01,1.000000000000000000e+00,1.001165647058856578e+01
6.506436484611675952e-02,9.422123494008904920e-02,-1.555492126147324863e-02,-1.660724387055050988e+00,5.845792967774875448e-01,3.619585025172341375e+00,1.011707386900897676e+00,2.223006068849668060e-01,-3.767311311845108479e-01,1.000000000000000000e+00,9.686909661399534244e+00
-4.241261766000803402e-01,5.607051097041127363e+00,-2.766560591661755119e-03,-1.501327416343435361e+00,7.405991800697110383e-01,3.648080648773417423e+00,1.697152403531249520e+00,-6.315553054605553829e-01,-6.745713551999714674e-01,1.000000000000000000e+00,1.138324869491169267e+01
1.365071633695853770e-02,2.404349495739872486e-02,-3.803988593158974529e-03,-1.297423464563134621e+00,5.619677299480742017e-01,3.422631000164180204e+00,2.261995930558946544e+00,-1.940935227003831032e-01,1.042510059109324622e-01,1.000000000000000000e+00,1.194384962887750135e+01
-8.870381623681585781e-01,4.000491715753284439e+00,-1.104750784386440587e+00,-9.677080383107743156e-02,-3.480981964422491082e+00,3.156113983524925004e+00,2.523808556968688332e+00,-3.184334435850695866e-01,-1.851509139286538208e-01,1.000000000000000000e+00,1.215594255818115066e+01
6.142439637095156724e-02,6.365115526188787343e-02,-1.982383871740901055e-02,4.342074764721765012e-01,-2.682793426100632317e+00,2.878701171814800563e+00,3.067661264323894965e+00,-1.176420386049261468e+00,-5.736244427641254973e-01,1.000000000000000000e+00,1.283849135786234008e+01
-5.955777208529671185e-01,3.186530469231856344e+00,-8.836737192714133604e-01,4.507682020900010134e-01,-2.504161954752739394e+00,2.545135795662690992e+00,3.500071715991917465e+00,-1.402380390345803640e+00,-6.939481418762769582e-01,1.000000000000000000e+00,1.232511488435403813e+01
4.006635574544715334e-02,3.686747337690548382e-02,-2.202879895434234694e-02,5.273615932941128071e-01,-3.119196980056904156e+00,2.315495486901459010e+00,3.582508391933425518e+00,-1.370159363039000100e+00,-7.320767098084891567e-01,1.000000000000000000e+00,1.331455436803736170e+01
3.314362736175362895e-02,5.304316540018862852e-02,-3.109113784595625082e-02,4.890648976920569102e-01,-2.741583364009065882e+00,2.022159032046244587e+00,3.496255209120786134e+00,-1.848517011984740055e+00,-1.132113857100592869e+00,1.000000000000000000e+00,1.232948404261871822e+01
-2.553800588528149507e-01,2.301133000464516076e+00,-4.630228898629553114e-01,2.396189528918195033e-01,-2.067758613059031525e+00,1.646688313185080021e+00,3.477554293570974675e+00,-2.035646551280319905e+00,-1.333695082665591780e+00,1.000000000000000000e+00,1.225329078116423176e+01
-2.416419541376836969e-03,1.948939648924887316e-02,-2.398649302939313138e-02,2.639959623075155415e-02,-1.701451056367233594e+00,1.207521841608338642e+00,3.414963389596806120e+00,-2.066628273002271587e+00,-1.380261910391505253e+00,1.000000000000000000e+00,1.099985013700866432e+01
9.760791062470886015e-02,9.711190293105351756e-01,-1.756287676620186256e-01,-2.168360669893860115e-01,-1.197212950506516993e+00,8.387560216390044232e-01,3.429466179469643716e+00,-2.183945691139175249e+00,-1.390575371807241778e+00,1.000000000000000000e+00,1.029890132676869641e+01
-2.235838088869948267e-03,1.483476074331336464e-02,-1.494186466177041192e-02,-3.141303384958882283e-01,-5.143433308453940755e-01,4.213802433012363569e-01,3.342068459052179641e+00,-2.348355311179163518e+00,-1.269314098774448230e+00,1.000000000000000000e+00,9.519826556842120979e+00
1.567443819823159668e-01,-7.603754989034870737e-02,5.474963630351051096e-03,-3.513919832813979793e-01,-5.080599221198024706e-02,5.010014210719926364e-02,3.221084776780815950e+00,-2.345050595265220750e+00,-1.283377906520644984e+00,1.000000000000000000e+00,8.559102610763870800e+00
